,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Luka Doncic,DAL,63,7.2,23.8,1.1,8.0,2.5,5.6,45.1,52.9,20.0,6.2,16.9,3.1,50.3,83.1
1,Shai Gilgeous-Alexander,OKC,65,6.5,23.4,1.06,6.9,2.2,4.9,45.6,47.2,21.0,6.6,18.8,2.8,52.2,78.2
2,Joel Embiid,PHI,63,6.5,22.5,1.04,6.7,2.3,4.8,47.9,48.7,19.0,9.3,18.4,3.2,51.8,76.1
3,James Harden,PHI,55,6.2,30.0,1.11,6.8,1.9,4.7,41.0,49.2,21.0,6.8,20.6,5.0,46.9,83.5
4,Julius Randle,NYK,77,4.9,20.5,0.97,4.8,1.6,3.6,44.6,49.3,18.0,12.9,16.5,4.5,45.9,62.1
5,Damian Lillard,POR,58,4.9,17.5,1.17,5.7,1.8,3.6,49.0,55.0,21.0,9.1,19.6,4.6,53.0,91.4
6,Jayson Tatum,BOS,72,4.8,17.3,0.93,4.4,1.3,3.7,35.5,42.8,15.0,8.8,14.0,1.2,41.2,54.7
7,Anthony Edwards,MIN,75,4.3,17.5,0.95,4.1,1.6,3.8,42.2,48.9,7.0,7.1,6.8,1.2,41.8,57.7
8,DeMar DeRozan,CHI,70,3.6,15.7,1.16,4.1,1.3,2.6,49.7,50.3,27.0,6.4,26.4,6.8,56.4,88.9
9,Pascal Siakam,TOR,67,3.8,16.0,0.98,3.8,1.4,3.0,47.5,48.3,16.0,8.2,13.3,2.0,50.4,64.2
10,Kyrie Irving,BKN,40,4.8,19.8,1.28,6.2,2.3,4.1,55.8,61.8,15.0,5.7,14.0,6.2,56.5,95.9
11,Dejounte Murray,ATL,70,3.5,16.5,0.92,3.2,1.3,2.9,43.1,46.1,9.0,9.4,9.0,1.6,43.3,53.5
12,Spencer Dinwiddie,DAL,53,4.3,25.9,0.99,4.2,1.3,3.2,39.5,45.6,18.0,7.1,17.7,1.8,46.5,65.0
13,Zach LaVine,CHI,73,2.8,12.3,1.07,3.0,1.1,2.3,47.0,53.6,14.0,9.7,14.0,4.8,47.3,80.7
14,Trae Young,ATL,70,3.4,12.5,0.94,3.1,1.1,2.6,40.7,44.5,15.0,10.6,12.8,3.4,43.0,56.4
15,Jalen Brunson,NYK,67,2.9,13.1,1.12,3.2,1.3,2.5,50.6,55.1,12.0,5.7,10.9,4.1,51.3,84.8
16,Kevin Durant,BKN,39,5.4,21.6,1.02,5.6,2.0,4.2,48.5,50.6,13.0,12.3,12.3,2.4,48.1,72.0
17,Giannis Antetokounmpo,MIL,61,4.1,14.0,0.83,3.4,1.2,3.0,40.9,41.1,18.0,11.5,17.5,4.4,43.3,34.2
18,De'Aaron Fox,SAC,69,2.5,10.9,1.12,2.8,1.1,2.0,53.2,56.0,16.0,6.9,15.5,4.0,54.0,84.4
19,Paolo Banchero,ORL,70,3.2,14.7,0.87,2.8,0.9,2.3,38.3,40.7,22.0,9.4,21.5,4.9,43.5,42.4
